"","MSA","year","FIRM","ESTB","naics_code","naics_descr"
"5513",35980,2016,530,530,"23","Construction"
"5514",35980,2016,136,136,"236","Construction of Buildings"
"5515",35980,2016,24,24,"237","Heavy and Civil Engineering Construction"
"5516",35980,2016,370,370,"238","Specialty Trade Contractors"
"5517",35980,2016,169,171,"31-33","Manufacturing"
"5518",35980,2016,18,18,"311","Food Manufacturing"
"5519",35980,2016,10,10,"312","Beverage and Tobacco Product Manufacturing"
"5520",35980,2016,3,3,"313","Textile Mills"
"5521",35980,2016,7,7,"314","Textile Product Mills"
"5522",35980,2016,1,1,"315","Apparel Manufacturing"
"5523",35980,2016,5,5,"321","Wood Product Manufacturing"
"5524",35980,2016,5,5,"322","Paper Manufacturing"
"5525",35980,2016,16,16,"323","Printing and Related Support Activities"
"5526",35980,2016,3,3,"324","Petroleum and Coal Products Manufacturing"
"5527",35980,2016,9,9,"325","Chemical Manufacturing"
"5528",35980,2016,5,5,"326","Plastics and Rubber Products Manufacturing"
"5529",35980,2016,7,7,"327","Nonmetallic Mineral Product Manufacturing"
"5530",35980,2016,4,4,"331","Primary Metal Manufacturing"
"5531",35980,2016,22,22,"332","Fabricated Metal Product Manufacturing"
"5532",35980,2016,8,9,"333","Machinery Manufacturing"
"5533",35980,2016,3,3,"334","Computer and Electronic Product Manufacturing"
"5534",35980,2016,4,4,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5535",35980,2016,10,10,"336","Transportation Equipment Manufacturing"
"5536",35980,2016,13,13,"337","Furniture and Related Product Manufacturing"
"5537",35980,2016,17,17,"339","Miscellaneous Manufacturing"
"5538",35980,2016,157,171,"42","Wholesale Trade"
"5539",35980,2016,90,102,"423","Merchant Wholesalers, Durable Goods"
"5540",35980,2016,46,48,"424","Merchant Wholesalers, Nondurable Goods"
"5541",35980,2016,21,21,"425","Wholesale Electronic Markets and Agents and Brokers"
"5542",35980,2016,819,1041,"44-45","Retail Trade"
"5543",35980,2016,100,109,"441","Motor Vehicle and Parts Dealers"
"5544",35980,2016,37,43,"442","Furniture and Home Furnishings Stores"
"5545",35980,2016,29,40,"443","Electronics and Appliance Stores"
"5546",35980,2016,60,75,"444","Building Material and Garden Equipment and Supplies Dealers"
"5547",35980,2016,158,172,"445","Food and Beverage Stores"
"5548",35980,2016,45,86,"446","Health and Personal Care Stores"
"5549",35980,2016,79,98,"447","Gasoline Stations"
"5550",35980,2016,112,163,"448","Clothing and Clothing Accessories Stores"
"5551",35980,2016,48,53,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"5552",35980,2016,17,43,"452","General Merchandise Stores"
"5553",35980,2016,94,107,"453","Miscellaneous Store Retailers"
"5554",35980,2016,52,52,"454","Nonstore Retailers"
"5555",35980,2016,87,104,"48-49","Transportation and Warehousing"
"5556",35980,2016,4,4,"483","Water Transportation"
"5557",35980,2016,32,32,"484","Truck Transportation"
"5558",35980,2016,20,34,"485","Transit and Ground Passenger Transportation"
"5559",35980,2016,10,10,"487","Scenic and Sightseeing Transportation"
"5560",35980,2016,15,15,"488","Support Activities for Transportation"
"5561",35980,2016,2,4,"492","Couriers and Messengers"
"5562",35980,2016,5,5,"493","Warehousing and Storage"
"5563",35980,2016,61,98,"51","Information"
"5564",35980,2016,16,16,"511","Publishing Industries (except Internet)"
"5565",35980,2016,8,9,"512","Motion Picture and Sound Recording Industries"
"5566",35980,2016,6,6,"515","Broadcasting (except Internet)"
"5567",35980,2016,13,49,"517","Telecommunications"
"5568",35980,2016,6,6,"518","Data Processing, Hosting, and Related Services"
"5569",35980,2016,12,12,"519","Other Information Services"
"5570",35980,2016,158,270,"52","Finance and Insurance"
"5571",35980,2016,47,143,"522","Credit Intermediation and Related Activities"
"5572",35980,2016,43,50,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"5573",35980,2016,70,77,"524","Insurance Carriers and Related Activities"
"5574",35980,2016,157,198,"53","Real Estate and Rental and Leasing"
"5575",35980,2016,136,165,"531","Real Estate"
"5576",35980,2016,20,32,"532","Rental and Leasing Services"
"5577",35980,2016,1,1,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"5578",35980,2016,492,535,"54","Professional, Scientific, and Technical Services"
"5579",35980,2016,492,535,"541","Professional, Scientific, and Technical Services"
"5580",35980,2016,20,21,"55","Management of Companies and Enterprises"
"5581",35980,2016,20,21,"551","Management of Companies and Enterprises"
"5582",35980,2016,307,314,"56","Administrative and Support and Waste Management and Remediation Services"
"5583",35980,2016,279,286,"561","Administrative and Support Services"
"5584",35980,2016,28,28,"562","Waste Management and Remediation Services"
"5585",35980,2016,86,86,"61","Educational Services"
"5586",35980,2016,86,86,"611","Educational Services"
"5587",35980,2016,546,797,"62","Health Care and Social Assistance"
"5588",35980,2016,386,498,"621","Ambulatory Health Care Services"
"5589",35980,2016,3,4,"622","Hospitals"
"5590",35980,2016,47,130,"623","Nursing and Residential Care Facilities"
"5591",35980,2016,124,165,"624","Social Assistance"
"5592",35980,2016,130,134,"71","Arts, Entertainment, and Recreation"
"5593",35980,2016,23,23,"711","Performing Arts, Spectator Sports, and Related Industries"
"5594",35980,2016,14,14,"712","Museums, Historical Sites, and Similar Institutions"
"5595",35980,2016,94,97,"713","Amusement, Gambling, and Recreation Industries"
"5596",35980,2016,654,712,"72","Accommodation and Food Services"
"5597",35980,2016,78,80,"721","Accommodation"
"5598",35980,2016,576,632,"722","Food Services and Drinking Places"
"5599",35980,2016,616,642,"81","Other Services (except Public Administration)"
"5600",35980,2016,140,145,"811","Repair and Maintenance"
"5601",35980,2016,212,233,"812","Personal and Laundry Services"
"5602",35980,2016,264,264,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5603",35980,2016,12,12,"99","Industries not classified"
"5604",45860,2016,4332,4762,"--","Total"
"5605",45860,2016,14,14,"11","Agriculture, Forestry, Fishing and Hunting"
"5606",45860,2016,3,3,"113","Forestry and Logging"
"5607",45860,2016,1,1,"114","Fishing, Hunting and Trapping"
"5608",45860,2016,10,10,"115","Support Activities for Agriculture and Forestry"
"5609",45860,2016,10,15,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5610",45860,2016,1,1,"211","Oil and Gas Extraction"
"5611",45860,2016,8,13,"212","Mining (except Oil and Gas)"
"5612",45860,2016,1,1,"213","Support Activities for Mining"
"5613",45860,2016,5,8,"22","Utilities"
"5614",45860,2016,5,8,"221","Utilities"
"5615",45860,2016,654,654,"23","Construction"
"5616",45860,2016,133,133,"236","Construction of Buildings"
"5617",45860,2016,36,36,"237","Heavy and Civil Engineering Construction"
"5618",45860,2016,485,485,"238","Specialty Trade Contractors"
"5619",45860,2016,323,328,"31-33","Manufacturing"
"5620",45860,2016,16,16,"311","Food Manufacturing"
"5621",45860,2016,5,5,"312","Beverage and Tobacco Product Manufacturing"
"5622",45860,2016,1,1,"313","Textile Mills"
"5623",45860,2016,8,8,"314","Textile Product Mills"
"5624",45860,2016,12,12,"321","Wood Product Manufacturing"
"5625",45860,2016,3,3,"322","Paper Manufacturing"
"5626",45860,2016,21,21,"323","Printing and Related Support Activities"
"5627",45860,2016,2,2,"324","Petroleum and Coal Products Manufacturing"
"5628",45860,2016,8,9,"325","Chemical Manufacturing"
"5629",45860,2016,15,16,"326","Plastics and Rubber Products Manufacturing"
"5630",45860,2016,11,11,"327","Nonmetallic Mineral Product Manufacturing"
"5631",45860,2016,4,4,"331","Primary Metal Manufacturing"
"5632",45860,2016,108,108,"332","Fabricated Metal Product Manufacturing"
"5633",45860,2016,36,36,"333","Machinery Manufacturing"
"5634",45860,2016,15,15,"334","Computer and Electronic Product Manufacturing"
"5635",45860,2016,14,15,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5636",45860,2016,17,17,"336","Transportation Equipment Manufacturing"
"5637",45860,2016,15,15,"337","Furniture and Related Product Manufacturing"
"5638",45860,2016,14,14,"339","Miscellaneous Manufacturing"
"5639",45860,2016,164,167,"42","Wholesale Trade"
"5640",45860,2016,108,110,"423","Merchant Wholesalers, Durable Goods"
"5641",45860,2016,43,44,"424","Merchant Wholesalers, Nondurable Goods"
"5642",45860,2016,13,13,"425","Wholesale Electronic Markets and Agents and Brokers"
"5643",45860,2016,598,695,"44-45","Retail Trade"
"5644",45860,2016,73,79,"441","Motor Vehicle and Parts Dealers"
"5645",45860,2016,30,32,"442","Furniture and Home Furnishings Stores"
"5646",45860,2016,12,17,"443","Electronics and Appliance Stores"
"5647",45860,2016,75,81,"444","Building Material and Garden Equipment and Supplies Dealers"
"5648",45860,2016,118,130,"445","Food and Beverage Stores"
"5649",45860,2016,34,55,"446","Health and Personal Care Stores"
"5650",45860,2016,48,74,"447","Gasoline Stations"
"5651",45860,2016,32,34,"448","Clothing and Clothing Accessories Stores"
"5652",45860,2016,33,35,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"5653",45860,2016,11,20,"452","General Merchandise Stores"
"5654",45860,2016,70,74,"453","Miscellaneous Store Retailers"
"5655",45860,2016,63,64,"454","Nonstore Retailers"
"5656",45860,2016,65,74,"48-49","Transportation and Warehousing"
"5657",45860,2016,1,1,"481","Air Transportation"
"5658",45860,2016,1,1,"483","Water Transportation"
"5659",45860,2016,32,32,"484","Truck Transportation"
"5660",45860,2016,15,24,"485","Transit and Ground Passenger Transportation"
"5661",45860,2016,1,1,"487","Scenic and Sightseeing Transportation"
"5662",45860,2016,9,9,"488","Support Activities for Transportation"
"5663",45860,2016,3,3,"492","Couriers and Messengers"
"5664",45860,2016,3,3,"493","Warehousing and Storage"
"5665",45860,2016,76,97,"51","Information"
"5666",45860,2016,13,14,"511","Publishing Industries (except Internet)"
"5667",45860,2016,18,18,"512","Motion Picture and Sound Recording Industries"
"5668",45860,2016,3,3,"515","Broadcasting (except Internet)"
"5669",45860,2016,11,31,"517","Telecommunications"
"5670",45860,2016,5,5,"518","Data Processing, Hosting, and Related Services"
"5671",45860,2016,26,26,"519","Other Information Services"
"5672",45860,2016,128,207,"52","Finance and Insurance"
"5673",45860,2016,29,97,"522","Credit Intermediation and Related Activities"
"5674",45860,2016,29,37,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"5675",45860,2016,72,73,"524","Insurance Carriers and Related Activities"
"5676",45860,2016,122,135,"53","Real Estate and Rental and Leasing"
"5677",45860,2016,107,118,"531","Real Estate"
"5678",45860,2016,14,16,"532","Rental and Leasing Services"
"5679",45860,2016,1,1,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"5680",45860,2016,360,367,"54","Professional, Scientific, and Technical Services"
"5681",45860,2016,360,367,"541","Professional, Scientific, and Technical Services"
"5682",45860,2016,15,18,"55","Management of Companies and Enterprises"
"5683",45860,2016,15,18,"551","Management of Companies and Enterprises"
"5684",45860,2016,331,335,"56","Administrative and Support and Waste Management and Remediation Services"
"5685",45860,2016,306,310,"561","Administrative and Support Services"
"5686",45860,2016,25,25,"562","Waste Management and Remediation Services"
"5687",45860,2016,73,74,"61","Educational Services"
"5688",45860,2016,73,74,"611","Educational Services"
"5689",45860,2016,390,506,"62","Health Care and Social Assistance"
"5690",45860,2016,257,328,"621","Ambulatory Health Care Services"
"5691",45860,2016,2,2,"622","Hospitals"
"5692",45860,2016,49,80,"623","Nursing and Residential Care Facilities"
"5693",45860,2016,92,96,"624","Social Assistance"
"5694",45860,2016,125,128,"71","Arts, Entertainment, and Recreation"
"5695",45860,2016,40,40,"711","Performing Arts, Spectator Sports, and Related Industries"
"5696",45860,2016,20,21,"712","Museums, Historical Sites, and Similar Institutions"
"5697",45860,2016,65,67,"713","Amusement, Gambling, and Recreation Industries"
"5698",45860,2016,403,431,"72","Accommodation and Food Services"
"5699",45860,2016,37,39,"721","Accommodation"
"5700",45860,2016,366,392,"722","Food Services and Drinking Places"
"5701",45860,2016,496,500,"81","Other Services (except Public Administration)"
"5702",45860,2016,145,148,"811","Repair and Maintenance"
"5703",45860,2016,148,149,"812","Personal and Laundry Services"
"5704",45860,2016,203,203,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"5705",45860,2016,9,9,"99","Industries not classified"
"5706",49340,2016,16890,20110,"--","Total"
"5707",49340,2016,33,33,"11","Agriculture, Forestry, Fishing and Hunting"
"5708",49340,2016,12,12,"113","Forestry and Logging"
"5709",49340,2016,21,21,"115","Support Activities for Agriculture and Forestry"
"5710",49340,2016,14,19,"21","Mining, Quarrying, and Oil and Gas Extraction"
"5711",49340,2016,12,17,"212","Mining (except Oil and Gas)"
"5712",49340,2016,2,2,"213","Support Activities for Mining"
"5713",49340,2016,24,45,"22","Utilities"
"5714",49340,2016,24,45,"221","Utilities"
"5715",49340,2016,2359,2361,"23","Construction"
"5716",49340,2016,676,676,"236","Construction of Buildings"
"5717",49340,2016,101,103,"237","Heavy and Civil Engineering Construction"
"5718",49340,2016,1582,1582,"238","Specialty Trade Contractors"
"5719",49340,2016,1058,1096,"31-33","Manufacturing"
"5720",49340,2016,65,67,"311","Food Manufacturing"
"5721",49340,2016,15,15,"312","Beverage and Tobacco Product Manufacturing"
"5722",49340,2016,13,13,"313","Textile Mills"
"5723",49340,2016,14,14,"314","Textile Product Mills"
"5724",49340,2016,4,4,"315","Apparel Manufacturing"
"5725",49340,2016,2,2,"316","Leather and Allied Product Manufacturing"
"5726",49340,2016,41,41,"321","Wood Product Manufacturing"
"5727",49340,2016,30,31,"322","Paper Manufacturing"
"5728",49340,2016,64,67,"323","Printing and Related Support Activities"
"5729",49340,2016,14,15,"324","Petroleum and Coal Products Manufacturing"
"5730",49340,2016,61,63,"325","Chemical Manufacturing"
"5731",49340,2016,72,75,"326","Plastics and Rubber Products Manufacturing"
"5732",49340,2016,58,60,"327","Nonmetallic Mineral Product Manufacturing"
"5733",49340,2016,19,19,"331","Primary Metal Manufacturing"
"5734",49340,2016,231,232,"332","Fabricated Metal Product Manufacturing"
"5735",49340,2016,110,112,"333","Machinery Manufacturing"
"5736",49340,2016,67,68,"334","Computer and Electronic Product Manufacturing"
"5737",49340,2016,46,47,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"5738",49340,2016,16,16,"336","Transportation Equipment Manufacturing"
"5739",49340,2016,51,53,"337","Furniture and Related Product Manufacturing"
"5740",49340,2016,81,82,"339","Miscellaneous Manufacturing"
"5741",49340,2016,834,910,"42","Wholesale Trade"
"5742",49340,2016,510,566,"423","Merchant Wholesalers, Durable Goods"
"5743",49340,2016,207,225,"424","Merchant Wholesalers, Nondurable Goods"
"5744",49340,2016,118,119,"425","Wholesale Electronic Markets and Agents and Brokers"
"5745",49340,2016,2001,2884,"44-45","Retail Trade"
"5746",49340,2016,268,348,"441","Motor Vehicle and Parts Dealers"
"5747",49340,2016,93,114,"442","Furniture and Home Furnishings Stores"
"5748",49340,2016,63,107,"443","Electronics and Appliance Stores"
"5749",49340,2016,202,267,"444","Building Material and Garden Equipment and Supplies Dealers"
"5750",49340,2016,497,592,"445","Food and Beverage Stores"
